PRODUKT_CODE,STATION_ID,ZEITSTEMPEL,WERT,,,,,,,,
TT_TU_MN009,662,201804092200.00,12.9,,,,,,,,
TT_TU_MN009,662,201804092300.00,11.8,,,,,,,,
TT_TU_MN009,662,201804100000.00,10.7,,,,,,,,
TT_TU_MN009,662,201804100100.00,12.2,,,,,,,,
TT_TU_MN009,662,201804100200.00,12.6,,,,,,,,
TT_TU_MN009,662,201804100300.00,11.7,,,,,,,,
TT_TU_MN009,662,201804100400.00,11.2,,,,,,,,
TT_TU_MN009,662,201804100500.00,11.3,,,,,,,,
TT_TU_MN009,662,201804100600.00,11.5,,,,,,,,
TT_TU_MN009,662,201804100700.00,12.9,,,,,,,,
TT_TU_MN009,662,201804100800.00,14.2,,,,,,,,
TT_TU_MN009,662,201804100900.00,15.7,,,,,,,,
TT_TU_MN009,662,201804101000.00,17.3,,,,,,,,
TT_TU_MN009,662,201804101100.00,18.8,,,,,,,,
TT_TU_MN009,662,201804101200.00,19.9,,,,,,,,
TT_TU_MN009,662,201804101300.00,20.6,,,,,,,,
TT_TU_MN009,662,201804101400.00,21.6,,,,,,,,
TT_TU_MN009,662,201804101500.00,22.3,,,,,,,,
TT_TU_MN009,662,201804101600.00,22.4,,,,,,,,
TT_TU_MN009,662,201804101700.00,21.2,,,,,,,,
TT_TU_MN009,662,201804101800.00,18.1,,,,,,,,
TT_TU_MN009,662,201804101900.00,16,,,,,,,,
TT_TU_MN009,662,201804102000.00,14.2,,,,,,,,
TT_TU_MN009,662,201804102100.00,11.7,,,,,,,,
TT_TU_MN009,662,201804102200.00,9.8,,,,,,,,
TT_TU_MN009,662,201804102300.00,8.9,,,,,,,,
TT_TU_MN009,662,201804110000.00,8,,,,,,,,
TT_TU_MN009,662,201804110100.00,7.3,,,,,,,,
TT_TU_MN009,662,201804110200.00,7.4,,,,,,,,
TT_TU_MN009,662,201804110300.00,7.6,,,,,,,,
TT_TU_MN009,662,201804110400.00,7.5,,,,,,,,
TT_TU_MN009,662,201804110500.00,7.2,,,,,,,,
TT_TU_MN009,662,201804110600.00,8.2,,,,,,,,
TT_TU_MN009,662,201804110700.00,8.4,,,,,,,,
TT_TU_MN009,662,201804110800.00,9.5,,,,,,,,
TT_TU_MN009,662,201804110900.00,10.6,,,,,,,,
TT_TU_MN009,662,201804111000.00,11.3,,,,,,,,
TT_TU_MN009,662,201804111100.00,11.8,,,,,,,,
TT_TU_MN009,662,201804111200.00,13.9,,,,,,,,
TT_TU_MN009,662,201804111300.00,14.4,,,,,,,,
TT_TU_MN009,662,201804111400.00,15.4,,,,,,,,
TT_TU_MN009,662,201804111500.00,16.2,,,,,,,,
TT_TU_MN009,662,201804111600.00,15,,,,,,,,
TT_TU_MN009,662,201804111700.00,13.6,,,,,,,,
TT_TU_MN009,662,201804111800.00,11.8,,,,,,,,
TT_TU_MN009,662,201804111900.00,11.5,,,,,,,,
TT_TU_MN009,662,201804112000.00,10.1,,,,,,,,
TT_TU_MN009,662,201804112100.00,9.1,,,,,,,,
TT_TU_MN009,662,201804112200.00,8.9,,,,,,,,
TT_TU_MN009,662,201804112300.00,9.2,,,,,,,,
TT_TU_MN009,662,201804120000.00,8.1,,,,,,,,
TT_TU_MN009,662,201804120100.00,7.8,,,,,,,,
TT_TU_MN009,662,201804120200.00,7.2,,,,,,,,
TT_TU_MN009,662,201804120300.00,6.8,,,,,,,,
TT_TU_MN009,662,201804120400.00,6.6,,,,,,,,
TT_TU_MN009,662,201804120500.00,6.5,,,,,,,,
TT_TU_MN009,662,201804120600.00,6.8,,,,,,,,
TT_TU_MN009,662,201804120700.00,7.4,,,,,,,,
TT_TU_MN009,662,201804120800.00,8.6,,,,,,,,
TT_TU_MN009,662,201804120900.00,10.2,,,,,,,,
TT_TU_MN009,662,201804121000.00,12.5,,,,,,,,
TT_TU_MN009,662,201804121100.00,13.9,,,,,,,,
TT_TU_MN009,662,201804121200.00,16.7,,,,,,,,
TT_TU_MN009,662,201804121300.00,18.2,,,,,,,,
TT_TU_MN009,662,201804121400.00,19.3,,,,,,,,
TT_TU_MN009,662,201804121500.00,20.2,,,,,,,,
TT_TU_MN009,662,201804121600.00,20,,,,,,,,
TT_TU_MN009,662,201804121700.00,19.6,,,,,,,,
TT_TU_MN009,662,201804121800.00,18.1,,,,,,,,
TT_TU_MN009,662,201804121900.00,17.8,,,,,,,,
TT_TU_MN009,662,201804122000.00,17.7,,,,,,,,
TT_TU_MN009,662,201804122100.00,16.3,,,,,,,,
TT_TU_MN009,662,201804122200.00,17,,,,,,,,
TT_TU_MN009,662,201804122300.00,14.1,,,,,,,,
TT_TU_MN009,662,201804130000.00,13.2,,,,,,,,
TT_TU_MN009,662,201804130100.00,13.5,,,,,,,,
TT_TU_MN009,662,201804130200.00,12.5,,,,,,,,
TT_TU_MN009,662,201804130300.00,12.2,,,,,,,,
TT_TU_MN009,662,201804130400.00,12.2,,,,,,,,
TT_TU_MN009,662,201804130500.00,12.1,,,,,,,,
TT_TU_MN009,662,201804130600.00,12.8,,,,,,,,
TT_TU_MN009,662,201804130700.00,14,,,,,,,,
TT_TU_MN009,662,201804130800.00,14.9,,,,,,,,
TT_TU_MN009,662,201804130900.00,15.2,,,,,,,,
TT_TU_MN009,662,201804131000.00,15.8,,,,,,,,
TT_TU_MN009,662,201804131100.00,16,,,,,,,,
TT_TU_MN009,662,201804131200.00,16.8,,,,,,,,
TT_TU_MN009,662,201804131300.00,17.3,,,,,,,,
TT_TU_MN009,662,201804131400.00,17.1,,,,,,,,
TT_TU_MN009,662,201804131500.00,17,,,,,,,,
TT_TU_MN009,662,201804131600.00,15.5,,,,,,,,
TT_TU_MN009,662,201804131700.00,15,,,,,,,,
TT_TU_MN009,662,201804131800.00,13.9,,,,,,,,
TT_TU_MN009,662,201804131900.00,13.1,,,,,,,,
TT_TU_MN009,662,201804132000.00,12.4,,,,,,,,
TT_TU_MN009,662,201804132100.00,11.7,,,,,,,,
TT_TU_MN009,662,201804132200.00,12,,,,,,,,
TT_TU_MN009,662,201804132300.00,11.9,,,,,,,,
TT_TU_MN009,662,201804140000.00,11.4,,,,,,,,
TT_TU_MN009,662,201804140100.00,11.1,,,,,,,,
TT_TU_MN009,662,201804140200.00,11,,,,,,,,
TT_TU_MN009,662,201804140300.00,10.9,,,,,,,,
TT_TU_MN009,662,201804140400.00,10.3,,,,,,,,
TT_TU_MN009,662,201804140500.00,10.5,,,,,,,,
TT_TU_MN009,662,201804140600.00,10.9,,,,,,,,
TT_TU_MN009,662,201804140700.00,11.4,,,,,,,,
TT_TU_MN009,662,201804140800.00,11.3,,,,,,,,
TT_TU_MN009,662,201804140900.00,12.6,,,,,,,,
TT_TU_MN009,662,201804141000.00,12.9,,,,,,,,
TT_TU_MN009,662,201804141100.00,13.8,,,,,,,,
TT_TU_MN009,662,201804141200.00,14.3,,,,,,,,
TT_TU_MN009,662,201804141300.00,14.8,,,,,,,,
TT_TU_MN009,662,201804141400.00,15.8,,,,,,,,
TT_TU_MN009,662,201804141500.00,16.2,,,,,,,,
TT_TU_MN009,662,201804141600.00,15.6,,,,,,,,
TT_TU_MN009,662,201804141700.00,13.1,,,,,,,,
TT_TU_MN009,662,201804141800.00,11.5,,,,,,,,
TT_TU_MN009,662,201804141900.00,9.9,,,,,,,,
TT_TU_MN009,662,201804142000.00,9.3,,,,,,,,
TT_TU_MN009,662,201804142100.00,8.7,,,,,,,,
TT_TU_MN009,662,201804142200.00,9,,,,,,,,
TT_TU_MN009,662,201804142300.00,8.1,,,,,,,,
TT_TU_MN009,662,201804150000.00,7.2,,,,,,,,
TT_TU_MN009,662,201804150100.00,8.2,,,,,,,,
TT_TU_MN009,662,201804150200.00,8.1,,,,,,,,
TT_TU_MN009,662,201804150300.00,8.6,,,,,,,,
TT_TU_MN009,662,201804150400.00,8.6,,,,,,,,
TT_TU_MN009,662,201804150500.00,8.3,,,,,,,,
TT_TU_MN009,662,201804150600.00,8.9,,,,,,,,
TT_TU_MN009,662,201804150700.00,9.4,,,,,,,,
TT_TU_MN009,662,201804150800.00,9.5,,,,,,,,
TT_TU_MN009,662,201804150900.00,10,,,,,,,,
TT_TU_MN009,662,201804151000.00,11,,,,,,,,
TT_TU_MN009,662,201804151100.00,12.3,,,,,,,,
TT_TU_MN009,662,201804151200.00,13.7,,,,,,,,
TT_TU_MN009,662,201804151300.00,15.2,,,,,,,,
TT_TU_MN009,662,201804151400.00,16.1,,,,,,,,
TT_TU_MN009,662,201804151500.00,17.1,,,,,,,,
TT_TU_MN009,662,201804151600.00,16.9,,,,,,,,
TT_TU_MN009,662,201804151700.00,16.4,,,,,,,,
TT_TU_MN009,662,201804151800.00,14.5,,,,,,,,
TT_TU_MN009,662,201804151900.00,12,,,,,,,,
TT_TU_MN009,662,201804152000.00,11.8,,,,,,,,
TT_TU_MN009,662,201804152100.00,13,,,,,,,,
TT_TU_MN009,662,201804152200.00,12.8,,,,,,,,
TT_TU_MN009,662,201804152300.00,11.7,,,,,,,,
TT_TU_MN009,662,201804160000.00,11.6,,,,,,,,
TT_TU_MN009,662,201804160100.00,11.4,,,,,,,,
TT_TU_MN009,662,201804160200.00,11,,,,,,,,
TT_TU_MN009,662,201804160300.00,10.5,,,,,,,,
TT_TU_MN009,662,201804160400.00,11.2,,,,,,,,
TT_TU_MN009,662,201804160500.00,11.6,,,,,,,,
TT_TU_MN009,662,201804160600.00,12,,,,,,,,
TT_TU_MN009,662,201804160700.00,12.4,,,,,,,,
TT_TU_MN009,662,201804160800.00,12.9,,,,,,,,
TT_TU_MN009,662,201804160900.00,13.8,,,,,,,,
TT_TU_MN009,662,201804161000.00,15.4,,,,,,,,
TT_TU_MN009,662,201804161100.00,16.3,,,,,,,,
TT_TU_MN009,662,201804161200.00,16.6,,,,,,,,
TT_TU_MN009,662,201804161300.00,17.8,,,,,,,,
TT_TU_MN009,662,201804161400.00,18,,,,,,,,
TT_TU_MN009,662,201804161500.00,18.4,,,,,,,,
TT_TU_MN009,662,201804161600.00,15,,,,,,,,
TT_TU_MN009,662,201804161700.00,16,,,,,,,,
TT_TU_MN009,662,201804161800.00,16,,,,,,,,
TT_TU_MN009,662,201804161900.00,13.7,,,,,,,,
TT_TU_MN009,662,201804162000.00,12.9,,,,,,,,
TT_TU_MN009,662,201804162100.00,12,,,,,,,,
TT_TU_MN009,662,201804162200.00,11.6,,,,,,,,
TT_TU_MN009,662,201804162300.00,11.1,,,,,,,,
TT_TU_MN009,662,201804170000.00,11,,,,,,,,
TT_TU_MN009,662,201804170100.00,10.9,,,,,,,,
TT_TU_MN009,662,201804170200.00,9.3,,,,,,,,
TT_TU_MN009,662,201804170300.00,8.6,,,,,,,,
TT_TU_MN009,662,201804170400.00,7.3,,,,,,,,
TT_TU_MN009,662,201804170500.00,7.5,,,,,,,,
TT_TU_MN009,662,201804170600.00,9.3,,,,,,,,
TT_TU_MN009,662,201804170700.00,12,,,,,,,,
TT_TU_MN009,662,201804170800.00,14.6,,,,,,,,
TT_TU_MN009,662,201804170900.00,15.5,,,,,,,,
TT_TU_MN009,662,201804171000.00,16.3,,,,,,,,
TT_TU_MN009,662,201804171100.00,17.8,,,,,,,,
TT_TU_MN009,662,201804171200.00,18.3,,,,,,,,
TT_TU_MN009,662,201804171300.00,18.6,,,,,,,,
TT_TU_MN009,662,201804171400.00,18.8,,,,,,,,
TT_TU_MN009,662,201804171500.00,19.5,,,,,,,,
TT_TU_MN009,662,201804171600.00,18.8,,,,,,,,
TT_TU_MN009,662,201804171700.00,18.5,,,,,,,,
TT_TU_MN009,662,201804171800.00,16,,,,,,,,
TT_TU_MN009,662,201804171900.00,15.4,,,,,,,,
TT_TU_MN009,662,201804172000.00,14.4,,,,,,,,
TT_TU_MN009,662,201804172100.00,13.8,,,,,,,,
TT_TU_MN009,662,201804172200.00,13.8,,,,,,,,
TT_TU_MN009,662,201804172300.00,13.1,,,,,,,,
TT_TU_MN009,662,201804180000.00,12.1,,,,,,,,
TT_TU_MN009,662,201804180100.00,11.7,,,,,,,,
TT_TU_MN009,662,201804180200.00,11.1,,,,,,,,
TT_TU_MN009,662,201804180300.00,10,,,,,,,,
TT_TU_MN009,662,201804180400.00,9.9,,,,,,,,
TT_TU_MN009,662,201804180500.00,8.4,,,,,,,,
TT_TU_MN009,662,201804180600.00,12.8,,,,,,,,
TT_TU_MN009,662,201804180700.00,15.2,,,,,,,,
TT_TU_MN009,662,201804180800.00,17.6,,,,,,,,
TT_TU_MN009,662,201804180900.00,18.9,,,,,,,,
TT_TU_MN009,662,201804181000.00,20.1,,,,,,,,
TT_TU_MN009,662,201804181100.00,21.2,,,,,,,,
TT_TU_MN009,662,201804181200.00,21.5,,,,,,,,
TT_TU_MN009,662,201804181300.00,22.6,,,,,,,,
TT_TU_MN009,662,201804181400.00,23.1,,,,,,,,
TT_TU_MN009,662,201804181500.00,22.9,,,,,,,,
TT_TU_MN009,662,201804181600.00,22.4,,,,,,,,
TT_TU_MN009,662,201804181700.00,21.8,,,,,,,,
TT_TU_MN009,662,201804181800.00,19.7,,,,,,,,
TT_TU_MN009,662,201804181900.00,17.2,,,,,,,,
TT_TU_MN009,662,201804182000.00,15.8,,,,,,,,
TT_TU_MN009,662,201804182100.00,14.4,,,,,,,,
TT_TU_MN009,662,201804182200.00,14.9,,,,,,,,
TT_TU_MN009,662,201804182300.00,13.4,,,,,,,,
TT_TU_MN009,662,201804190000.00,14.3,,,,,,,,
TT_TU_MN009,662,201804190100.00,11.9,,,,,,,,
TT_TU_MN009,662,201804190200.00,14.1,,,,,,,,
TT_TU_MN009,662,201804190300.00,12.8,,,,,,,,
TT_TU_MN009,662,201804190400.00,9.8,,,,,,,,
TT_TU_MN009,662,201804190500.00,11,,,,,,,,
TT_TU_MN009,662,201804190600.00,12.8,,,,,,,,
TT_TU_MN009,662,201804190700.00,15.8,,,,,,,,
TT_TU_MN009,662,201804190800.00,19.6,,,,,,,,
TT_TU_MN009,662,201804190900.00,21.8,,,,,,,,
TT_TU_MN009,662,201804191000.00,23.1,,,,,,,,
TT_TU_MN009,662,201804191100.00,23.6,,,,,,,,
TT_TU_MN009,662,201804191200.00,24.4,,,,,,,,
TT_TU_MN009,662,201804191300.00,24.8,,,,,,,,
TT_TU_MN009,662,201804191400.00,24.8,,,,,,,,
TT_TU_MN009,662,201804191500.00,24,,,,,,,,
TT_TU_MN009,662,201804191600.00,23.4,,,,,,,,
TT_TU_MN009,662,201804191700.00,22.3,,,,,,,,
TT_TU_MN009,662,201804191800.00,22,,,,,,,,
TT_TU_MN009,662,201804191900.00,18.6,,,,,,,,
TT_TU_MN009,662,201804192000.00,16.5,,,,,,,,
TT_TU_MN009,662,201804192100.00,15,,,,,,,,
TT_TU_MN009,662,201804192200.00,14.7,,,,,,,,
TT_TU_MN009,662,201804192300.00,14.1,,,,,,,,
TT_TU_MN009,662,201804200000.00,15.2,,,,,,,,
TT_TU_MN009,662,201804200100.00,14.2,,,,,,,,
TT_TU_MN009,662,201804200200.00,13.3,,,,,,,,
TT_TU_MN009,662,201804200300.00,11.5,,,,,,,,
TT_TU_MN009,662,201804200400.00,11.5,,,,,,,,
TT_TU_MN009,662,201804200500.00,11.8,,,,,,,,
TT_TU_MN009,662,201804200600.00,14.4,,,,,,,,
TT_TU_MN009,662,201804200700.00,17.3,,,,,,,,
TT_TU_MN009,662,201804200800.00,19.9,,,,,,,,
TT_TU_MN009,662,201804200900.00,22,,,,,,,,
TT_TU_MN009,662,201804201000.00,24.4,,,,,,,,
TT_TU_MN009,662,201804201100.00,25.3,,,,,,,,
TT_TU_MN009,662,201804201200.00,26.9,,,,,,,,
TT_TU_MN009,662,201804201300.00,26.7,,,,,,,,
TT_TU_MN009,662,201804201400.00,27.1,,,,,,,,
TT_TU_MN009,662,201804201500.00,26.7,,,,,,,,
TT_TU_MN009,662,201804201600.00,26.4,,,,,,,,
TT_TU_MN009,662,201804201700.00,25.4,,,,,,,,
TT_TU_MN009,662,201804201800.00,23.6,,,,,,,,
TT_TU_MN009,662,201804201900.00,19.8,,,,,,,,
TT_TU_MN009,662,201804202000.00,19.3,,,,,,,,
TT_TU_MN009,662,201804202100.00,18.2,,,,,,,,
TT_TU_MN009,662,201804202200.00,16.4,,,,,,,,
TT_TU_MN009,662,201804202300.00,16.8,,,,,,,,
TT_TU_MN009,662,201804210000.00,15,,,,,,,,
TT_TU_MN009,662,201804210100.00,14.3,,,,,,,,
TT_TU_MN009,662,201804210200.00,14,,,,,,,,
TT_TU_MN009,662,201804210300.00,13.9,,,,,,,,
TT_TU_MN009,662,201804210400.00,12.4,,,,,,,,
TT_TU_MN009,662,201804210500.00,12.6,,,,,,,,
TT_TU_MN009,662,201804210600.00,13,,,,,,,,
TT_TU_MN009,662,201804210700.00,13.8,,,,,,,,
TT_TU_MN009,662,201804210800.00,15,,,,,,,,
TT_TU_MN009,662,201804210900.00,16.8,,,,,,,,
TT_TU_MN009,662,201804211000.00,17.5,,,,,,,,
TT_TU_MN009,662,201804211100.00,18.8,,,,,,,,
TT_TU_MN009,662,201804211200.00,19.3,,,,,,,,
TT_TU_MN009,662,201804211300.00,20.1,,,,,,,,
TT_TU_MN009,662,201804211400.00,20.6,,,,,,,,
TT_TU_MN009,662,201804211500.00,20.8,,,,,,,,
TT_TU_MN009,662,201804211600.00,20.8,,,,,,,,
TT_TU_MN009,662,201804211700.00,19.7,,,,,,,,
TT_TU_MN009,662,201804211800.00,18,,,,,,,,
TT_TU_MN009,662,201804211900.00,16.2,,,,,,,,
TT_TU_MN009,662,201804212000.00,14.1,,,,,,,,
TT_TU_MN009,662,201804212100.00,12.7,,,,,,,,
TT_TU_MN009,662,201804212200.00,11.2,,,,,,,,
TT_TU_MN009,662,201804212300.00,11.5,,,,,,,,
TT_TU_MN009,662,201804220000.00,10.1,,,,,,,,
TT_TU_MN009,662,201804220100.00,8.9,,,,,,,,
TT_TU_MN009,662,201804220200.00,8.7,,,,,,,,
TT_TU_MN009,662,201804220300.00,7.1,,,,,,,,
TT_TU_MN009,662,201804220400.00,6.2,,,,,,,,
TT_TU_MN009,662,201804220500.00,7.4,,,,,,,,
TT_TU_MN009,662,201804220600.00,11.2,,,,,,,,
TT_TU_MN009,662,201804220700.00,14,,,,,,,,
TT_TU_MN009,662,201804220800.00,16.3,,,,,,,,
TT_TU_MN009,662,201804220900.00,18.1,,,,,,,,
TT_TU_MN009,662,201804221000.00,18.2,,,,,,,,
TT_TU_MN009,662,201804221100.00,19.3,,,,,,,,
TT_TU_MN009,662,201804221200.00,21.6,,,,,,,,
TT_TU_MN009,662,201804221300.00,22.7,,,,,,,,
TT_TU_MN009,662,201804221400.00,22.8,,,,,,,,
TT_TU_MN009,662,201804221500.00,23.6,,,,,,,,
TT_TU_MN009,662,201804221600.00,23.9,,,,,,,,
TT_TU_MN009,662,201804221700.00,23.4,,,,,,,,
TT_TU_MN009,662,201804221800.00,22.2,,,,,,,,
TT_TU_MN009,662,201804221900.00,16.1,,,,,,,,
TT_TU_MN009,662,201804222000.00,15.1,,,,,,,,
TT_TU_MN009,662,201804222100.00,15.4,,,,,,,,
TT_TU_MN009,662,201804222200.00,15.7,,,,,,,,
TT_TU_MN009,662,201804222300.00,14.5,,,,,,,,
TT_TU_MN009,662,201804230000.00,13.3,,,,,,,,
TT_TU_MN009,662,201804230100.00,13.8,,,,,,,,
TT_TU_MN009,662,201804230200.00,14.2,,,,,,,,
TT_TU_MN009,662,201804230300.00,13.8,,,,,,,,
TT_TU_MN009,662,201804230400.00,14.8,,,,,,,,
TT_TU_MN009,662,201804230500.00,13.8,,,,,,,,
TT_TU_MN009,662,201804230600.00,14.7,,,,,,,,
TT_TU_MN009,662,201804230700.00,15,,,,,,,,
TT_TU_MN009,662,201804230800.00,16.3,,,,,,,,
TT_TU_MN009,662,201804230900.00,17.4,,,,,,,,
TT_TU_MN009,662,201804231000.00,17.1,,,,,,,,
TT_TU_MN009,662,201804231100.00,18,,,,,,,,
TT_TU_MN009,662,201804231200.00,18.1,,,,,,,,
TT_TU_MN009,662,201804231300.00,17.7,,,,,,,,
TT_TU_MN009,662,201804231400.00,18.6,,,,,,,,
TT_TU_MN009,662,201804231500.00,18.1,,,,,,,,
TT_TU_MN009,662,201804231600.00,17.8,,,,,,,,
TT_TU_MN009,662,201804231700.00,16.6,,,,,,,,
TT_TU_MN009,662,201804231800.00,16,,,,,,,,
TT_TU_MN009,662,201804231900.00,15,,,,,,,,
TT_TU_MN009,662,201804232000.00,14,,,,,,,,
TT_TU_MN009,662,201804232100.00,12.5,,,,,,,,
TT_TU_MN009,662,201804232200.00,11.4,,,,,,,,
TT_TU_MN009,662,201804232300.00,10.9,,,,,,,,
TT_TU_MN009,662,201804240000.00,9.5,,,,,,,,
TT_TU_MN009,662,201804240100.00,9.6,,,,,,,,
TT_TU_MN009,662,201804240200.00,9.6,,,,,,,,
TT_TU_MN009,662,201804240300.00,8.5,,,,,,,,
TT_TU_MN009,662,201804240400.00,9.6,,,,,,,,
TT_TU_MN009,662,201804240500.00,9.8,,,,,,,,
TT_TU_MN009,662,201804240600.00,10.8,,,,,,,,
TT_TU_MN009,662,201804240700.00,11.6,,,,,,,,
TT_TU_MN009,662,201804240800.00,11.9,,,,,,,,
TT_TU_MN009,662,201804240900.00,12.4,,,,,,,,
TT_TU_MN009,662,201804241000.00,12.2,,,,,,,,
TT_TU_MN009,662,201804241100.00,12.9,,,,,,,,
TT_TU_MN009,662,201804241200.00,13.3,,,,,,,,
TT_TU_MN009,662,201804241300.00,13.5,,,,,,,,
TT_TU_MN009,662,201804241400.00,14,,,,,,,,
TT_TU_MN009,662,201804241500.00,14.2,,,,,,,,
TT_TU_MN009,662,201804241600.00,13.9,,,,,,,,
TT_TU_MN009,662,201804241700.00,13.7,,,,,,,,
TT_TU_MN009,662,201804241800.00,13.1,,,,,,,,
TT_TU_MN009,662,201804241900.00,11.9,,,,,,,,
TT_TU_MN009,662,201804242000.00,12,,,,,,,,
TT_TU_MN009,662,201804242100.00,12,,,,,,,,
TT_TU_MN009,662,201804242200.00,12.2,,,,,,,,
TT_TU_MN009,662,201804242300.00,11.9,,,,,,,,
TT_TU_MN009,662,201804250000.00,11.9,,,,,,,,
TT_TU_MN009,662,201804250100.00,11.7,,,,,,,,
TT_TU_MN009,662,201804250200.00,12.7,,,,,,,,
TT_TU_MN009,662,201804250300.00,12.8,,,,,,,,
TT_TU_MN009,662,201804250400.00,13.7,,,,,,,,
TT_TU_MN009,662,201804250500.00,14,,,,,,,,
TT_TU_MN009,662,201804250600.00,14.1,,,,,,,,
TT_TU_MN009,662,201804250700.00,15.4,,,,,,,,
TT_TU_MN009,662,201804250800.00,16.5,,,,,,,,
TT_TU_MN009,662,201804250900.00,12.9,,,,,,,,
TT_TU_MN009,662,201804251000.00,14.7,,,,,,,,
TT_TU_MN009,662,201804251100.00,14.2,,,,,,,,
TT_TU_MN009,662,201804251200.00,14.4,,,,,,,,
TT_TU_MN009,662,201804251300.00,13.7,,,,,,,,
TT_TU_MN009,662,201804251400.00,12.3,,,,,,,,
TT_TU_MN009,662,201804251500.00,12.4,,,,,,,,
TT_TU_MN009,662,201804251600.00,12,,,,,,,,
TT_TU_MN009,662,201804251700.00,11.5,,,,,,,,
TT_TU_MN009,662,201804251800.00,11,,,,,,,,
TT_TU_MN009,662,201804251900.00,9.7,,,,,,,,
TT_TU_MN009,662,201804252000.00,7.7,,,,,,,,
TT_TU_MN009,662,201804252100.00,7.1,,,,,,,,
TT_TU_MN009,662,201804252200.00,6.6,,,,,,,,
TT_TU_MN009,662,201804252300.00,7,,,,,,,,
TT_TU_MN009,662,201804260000.00,6.1,,,,,,,,
TT_TU_MN009,662,201804260100.00,6.5,,,,,,,,
TT_TU_MN009,662,201804260200.00,7.8,,,,,,,,
TT_TU_MN009,662,201804260300.00,7.8,,,,,,,,
TT_TU_MN009,662,201804260400.00,8,,,,,,,,
TT_TU_MN009,662,201804260500.00,8.2,,,,,,,,
TT_TU_MN009,662,201804260600.00,7.4,,,,,,,,
TT_TU_MN009,662,201804260700.00,7.2,,,,,,,,
TT_TU_MN009,662,201804260800.00,7.9,,,,,,,,
TT_TU_MN009,662,201804260900.00,8.9,,,,,,,,
TT_TU_MN009,662,201804261000.00,7.6,,,,,,,,
TT_TU_MN009,662,201804261100.00,7.6,,,,,,,,
TT_TU_MN009,662,201804261200.00,11.3,,,,,,,,
TT_TU_MN009,662,201804261300.00,8,,,,,,,,
TT_TU_MN009,662,201804261400.00,10.7,,,,,,,,
TT_TU_MN009,662,201804261500.00,8.6,,,,,,,,
TT_TU_MN009,662,201804261600.00,9.5,,,,,,,,
TT_TU_MN009,662,201804261700.00,10.4,,,,,,,,
TT_TU_MN009,662,201804261800.00,10.1,,,,,,,,
TT_TU_MN009,662,201804261900.00,9.3,,,,,,,,
TT_TU_MN009,662,201804262000.00,8.2,,,,,,,,
TT_TU_MN009,662,201804262100.00,7.7,,,,,,,,
TT_TU_MN009,662,201804262200.00,5.8,,,,,,,,
TT_TU_MN009,662,201804262300.00,6.2,,,,,,,,
TT_TU_MN009,662,201804270000.00,5.9,,,,,,,,
TT_TU_MN009,662,201804270100.00,4.9,,,,,,,,
TT_TU_MN009,662,201804270200.00,4.9,,,,,,,,
TT_TU_MN009,662,201804270300.00,5.1,,,,,,,,
TT_TU_MN009,662,201804270400.00,4.9,,,,,,,,
TT_TU_MN009,662,201804270500.00,5.7,,,,,,,,
TT_TU_MN009,662,201804270600.00,6.7,,,,,,,,
TT_TU_MN009,662,201804270700.00,9.5,,,,,,,,
TT_TU_MN009,662,201804270800.00,11.2,,,,,,,,
TT_TU_MN009,662,201804270900.00,12.7,,,,,,,,
TT_TU_MN009,662,201804271000.00,13.1,,,,,,,,
TT_TU_MN009,662,201804271100.00,14.6,,,,,,,,
TT_TU_MN009,662,201804271200.00,15.3,,,,,,,,
TT_TU_MN009,662,201804271300.00,15.4,,,,,,,,
TT_TU_MN009,662,201804271400.00,15.9,,,,,,,,
TT_TU_MN009,662,201804271500.00,15.4,,,,,,,,
TT_TU_MN009,662,201804271600.00,15.4,,,,,,,,
TT_TU_MN009,662,201804271700.00,15.7,,,,,,,,
TT_TU_MN009,662,201804271800.00,14.9,,,,,,,,
TT_TU_MN009,662,201804271900.00,12.2,,,,,,,,
TT_TU_MN009,662,201804272000.00,11.5,,,,,,,,
TT_TU_MN009,662,201804272100.00,10.8,,,,,,,,
TT_TU_MN009,662,201804272200.00,9.6,,,,,,,,
TT_TU_MN009,662,201804272300.00,8.6,,,,,,,,
TT_TU_MN009,662,201804280000.00,7.6,,,,,,,,
TT_TU_MN009,662,201804280100.00,7.8,,,,,,,,
TT_TU_MN009,662,201804280200.00,8.8,,,,,,,,
TT_TU_MN009,662,201804280300.00,8.4,,,,,,,,
TT_TU_MN009,662,201804280400.00,8.2,,,,,,,,
TT_TU_MN009,662,201804280500.00,8.6,,,,,,,,
TT_TU_MN009,662,201804280600.00,11.1,,,,,,,,
TT_TU_MN009,662,201804280700.00,13,,,,,,,,
TT_TU_MN009,662,201804280800.00,14.5,,,,,,,,
TT_TU_MN009,662,201804280900.00,15.3,,,,,,,,
TT_TU_MN009,662,201804281000.00,16.9,,,,,,,,
TT_TU_MN009,662,201804281100.00,17.4,,,,,,,,
TT_TU_MN009,662,201804281200.00,18.1,,,,,,,,
TT_TU_MN009,662,201804281300.00,17.5,,,,,,,,
TT_TU_MN009,662,201804281400.00,18.2,,,,,,,,
TT_TU_MN009,662,201804281500.00,18.2,,,,,,,,
TT_TU_MN009,662,201804281600.00,18,,,,,,,,
TT_TU_MN009,662,201804281700.00,17.1,,,,,,,,
TT_TU_MN009,662,201804281800.00,16.1,,,,,,,,
