PRODUKT_CODE,STATION_ID,ZEITSTEMPEL,WERT
TT_TU_MN009,662,2.01801E+11,1
TT_TU_MN009,662,2.01801E+11,1.8
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,2.5
TT_TU_MN009,662,2.01801E+11,2.5
TT_TU_MN009,662,2.01801E+11,2
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,1.5
TT_TU_MN009,662,2.01801E+11,1.2
TT_TU_MN009,662,2.01801E+11,2.4
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,1.5
TT_TU_MN009,662,2.01801E+11,2.5
TT_TU_MN009,662,2.01801E+11,3.1
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.5
TT_TU_MN009,662,2.01801E+11,2.4
TT_TU_MN009,662,2.01801E+11,2.5
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,3.9
TT_TU_MN009,662,2.01801E+11,4.1
TT_TU_MN009,662,2.01801E+11,5
TT_TU_MN009,662,2.01801E+11,5.8
TT_TU_MN009,662,2.01801E+11,5.4
TT_TU_MN009,662,2.01801E+11,4.1
TT_TU_MN009,662,2.01801E+11,3.4
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,2.9
TT_TU_MN009,662,2.01801E+11,3.1
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.6
TT_TU_MN009,662,2.01801E+11,3.3
TT_TU_MN009,662,2.01801E+11,3.2
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.4
TT_TU_MN009,662,2.01801E+11,2.3
TT_TU_MN009,662,2.01801E+11,2.4
TT_TU_MN009,662,2.01801E+11,1.6
TT_TU_MN009,662,2.01801E+11,1.4
TT_TU_MN009,662,2.01801E+11,1.6
TT_TU_MN009,662,2.01801E+11,2
TT_TU_MN009,662,2.01801E+11,2.2
TT_TU_MN009,662,2.01801E+11,2.4
TT_TU_MN009,662,2.01801E+11,2.9
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,3.1
TT_TU_MN009,662,2.01801E+11,2.9
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,3
TT_TU_MN009,662,2.01801E+11,1.3
TT_TU_MN009,662,2.01801E+11,1.2
TT_TU_MN009,662,2.01801E+11,1.5
TT_TU_MN009,662,2.01801E+11,0.9
TT_TU_MN009,662,2.01801E+11,1.2
TT_TU_MN009,662,2.01801E+11,0.9
TT_TU_MN009,662,2.01801E+11,1.1
TT_TU_MN009,662,2.01801E+11,0.7
TT_TU_MN009,662,2.01801E+11,0.4
TT_TU_MN009,662,2.01801E+11,0.9
TT_TU_MN009,662,2.01801E+11,0.6
TT_TU_MN009,662,2.01801E+11,0.9
TT_TU_MN009,662,2.01801E+11,1.1
TT_TU_MN009,662,2.01801E+11,1.4
TT_TU_MN009,662,2.01801E+11,1.2
TT_TU_MN009,662,2.01801E+11,1.6
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.7
TT_TU_MN009,662,2.01801E+11,2.1
TT_TU_MN009,662,2.01801E+11,3.1
TT_TU_MN009,662,2.01801E+11,2.8
TT_TU_MN009,662,2.01801E+11,2.6
TT_TU_MN009,662,2.01801E+11,2.2
TT_TU_MN009,662,2.01801E+11,1.7
TT_TU_MN009,662,2.01801E+11,1.3
